,"('prior_s_i1', 0)","('prior_s_i0', 0)","('prior_l_g2', 0)","('prior_l_g1', 0)","('prior_l_g0', 0)","('prior_i', 0)","('i', 0)","('s', 0)","('prior_g_d1i1', 0)","('prior_g_d1i0', 0)","('prior_g_d0i1', 0)","('prior_g_d0i0', 0)","('prior_d', 0)","('d', 0)","('g', 0)","('l', 0)"
90,0.7237371262487828,0.08841071183757533,0.07018803939937805,0.5772819161345931,0.9241134339474232,0.32312854264936774,0,1,[0.47903107 0.24575626 0.27521267],[0.04856623 0.34958271 0.60185106],[0.87124085 0.12115497 0.00760418],[0.27411425 0.40115802 0.32472773],0.4182189055637479,1,2,0
91,0.7920170759616841,0.06955905845617745,0.028314778322486894,0.5807209207215804,0.8714872956590441,0.34571506780241895,0,1,[0.60513646 0.29568438 0.09917916],[0.03513108 0.29749944 0.66736948],[0.81835209 0.13731586 0.04433205],[0.28679105 0.45092713 0.26228182],0.4066362219134928,1,2,0
92,0.7445021293723311,0.05377030059431204,0.020751651988615595,0.6022037133976935,0.8683818444434055,0.3145626625776055,0,1,[0.42579377 0.34861418 0.22559206],[0.04427696 0.29571015 0.66001289],[0.87022132 0.10289382 0.02688487],[0.34511099 0.37694102 0.27794799],0.38097137190749775,1,2,0
93,0.7693229237034034,0.066355526753708,0.03489884916418905,0.5892990766883924,0.9317485156334492,0.33649648364149076,0,1,[0.49999024 0.34093404 0.15907572],[0.04194915 0.27988202 0.67816883],[0.75941792 0.16051038 0.08007171],[0.23548347 0.48488354 0.27963299],0.36532176801750493,1,2,0
94,0.7255887788302116,0.0622628424869713,0.029603813693720664,0.6211934654354787,0.9151881222971493,0.32062633766335025,0,1,[0.43792944 0.30775418 0.25431638],[0.08302181 0.35977728 0.55720091],[0.7845411  0.14213335 0.07332555],[0.22586547 0.51961767 0.25451686],0.41898501103785724,1,2,0
95,0.8128533057197661,0.0851607764275162,0.047347412980100645,0.653693370596419,0.9039589529662608,0.29701293472346396,0,1,[0.45250289 0.32303751 0.2244596 ],[0.08093204 0.32376394 0.59530402],[0.85371624 0.10110547 0.04517829],[0.22227112 0.46067192 0.31705697],0.3782117396008419,1,2,0
96,0.7814095113768273,0.06152618435100828,0.038988073416527845,0.5997857991511371,0.903828476388398,0.31628622869095463,0,1,[0.52881267 0.34199694 0.1291904 ],[0.07845893 0.30997623 0.61156484],[0.87802871 0.10204228 0.01992901],[0.28262289 0.41253741 0.3048397 ],0.39670324606348684,1,2,0
97,0.8087272204178507,0.06328439544192671,0.022226612745985506,0.6403164924673292,0.8991438372501672,0.317293166150353,0,1,[0.49672608 0.25608356 0.24719036],[0.05379847 0.27489189 0.67130965],[0.82302786 0.1403527  0.03661944],[0.24696453 0.47601727 0.2770182 ],0.3823518076725255,1,2,0
98,0.8018920842678441,0.0756107068361312,0.02537880631575579,0.5678149990466963,0.9072935430810684,0.3021654579324168,0,1,[0.44186486 0.33404947 0.22408567],[0.11972737 0.24054074 0.63973189],[0.85507542 0.13202556 0.01289902],[0.27850248 0.45354276 0.26795475],0.37260269614137626,1,2,0
99,0.8056362449624414,0.046550713828284865,0.030927004640887452,0.5977514825625063,0.8953411344383103,0.30094118043480256,0,1,[0.48879722 0.32338718 0.1878156 ],[0.11192865 0.27469484 0.61337651],[0.74615862 0.19699752 0.05684386],[0.26742807 0.46373059 0.26884135],0.40226743659995745,1,2,0
100,0.7470674060449098,0.07456235965620135,0.06691153318137263,0.5751011116652696,0.9176873029249878,0.33654566779386,0,1,[0.47385824 0.29842722 0.22771453],[0.06911592 0.33676465 0.59411944],[0.77941907 0.1631787  0.05740223],[0.25867318 0.41988445 0.32144237],0.42028392843994855,1,2,0
101,0.7853519165306935,0.06513607755948507,0.03442094282018914,0.6014822355314966,0.934761320406185,0.3288561555873369,0,1,[0.55471585 0.25396168 0.19132247],[0.0978719  0.29102229 0.61110581],[0.89837371 0.07391831 0.02770798],[0.29163198 0.45666116 0.25170685],0.4285832620787024,1,2,0
102,0.7428437693085291,0.06531707928152182,0.027573744792679086,0.6648790615661868,0.9070275477692429,0.33640545782589815,0,1,[0.51646738 0.26080376 0.22272885],[0.06094347 0.32218196 0.61687457],[0.89732912 0.07317615 0.02949473],[0.21984247 0.48266328 0.29749426],0.3992016965008979,1,2,0
103,0.7647632009581928,0.056125974960127,0.04016785612250115,0.5813947014422859,0.9106204012667264,0.3291982870678192,0,1,[0.47700832 0.34207471 0.18091697],[0.04445864 0.30278764 0.65275372],[0.86194127 0.1025322  0.03552654],[0.27615817 0.41395915 0.30988268],0.37503362659470646,1,2,0
104,0.7018045987438777,0.06388080520560782,0.05297976451935493,0.5758479540808448,0.9060002872579427,0.3262757985848253,0,1,[0.54655079 0.34060075 0.11284845],[0.06080296 0.30814113 0.63105591],[0.86441588 0.08700974 0.04857438],[0.25678496 0.43636248 0.30685256],0.4382061800651031,1,2,0
105,0.7069552275414732,0.051675407954267824,0.020819004503830684,0.6061978461466893,0.8875274169660176,0.3083315301412942,0,1,[0.61638179 0.22618409 0.15743412],[0.08066972 0.27679355 0.64253673],[0.84356717 0.11072174 0.04571109],[0.32430809 0.41162411 0.2640678 ],0.3674966825618651,1,2,0
106,0.7126869311263011,0.07396320033631591,0.045354794783162906,0.630645702318706,0.9195970377798197,0.34141014179485535,0,1,[0.62289754 0.25882798 0.11827447],[0.05434596 0.26124871 0.68440533],[0.89097098 0.07874569 0.03028333],[0.31706864 0.43469539 0.24823597],0.3847411047977697,1,2,0
107,0.78880739339943,0.07272991375811053,0.047328521207570515,0.6144151404775919,0.9331100918787714,0.3065406774509285,0,1,[0.56534207 0.28433028 0.15032765],[0.07484441 0.38105648 0.54409911],[0.89739652 0.05942916 0.04317432],[0.25992396 0.48308666 0.25698938],0.3958647831242551,1,2,0
108,0.7690478941793454,0.083171475807973,0.04807303614667633,0.6290243271958734,0.9419366423299478,0.2964197451353772,0,1,[0.49393219 0.32195923 0.18410858],[0.08582431 0.27594459 0.6382311 ],[0.83180502 0.12485312 0.04334186],[0.26148085 0.47360758 0.26491157],0.4031420762358003,1,2,0
109,0.7949095692520152,0.06205716365499013,0.024056387747884992,0.6399305053103652,0.8894501570270108,0.31156641237261845,0,1,[0.47642069 0.37211069 0.15146863],[0.05955417 0.33480786 0.60563798],[0.8339162  0.12843613 0.03764767],[0.30163613 0.39583354 0.30253033],0.41969458622657346,1,2,0
110,0.816280783983885,0.04625092927998985,0.018261703688134918,0.5956977343305172,0.9004854004273729,0.3133330416616081,0,1,[0.48184457 0.37043629 0.14771914],[0.07673841 0.28410081 0.63916078],[0.88655036 0.10013753 0.0133121 ],[0.24177342 0.52695081 0.23127577],0.3801474395392782,1,2,0
111,0.7295654181597084,0.08355835277859319,0.02802167796272353,0.603337790070161,0.921816949782232,0.3194710699752062,0,1,[0.54242927 0.31640218 0.14116855],[0.07473533 0.27642366 0.64884101],[0.8022619  0.17554788 0.02219023],[0.30918412 0.44480257 0.24601331],0.3899140501571641,1,2,0
112,0.7021927739319597,0.08364494899896209,0.029770535251309183,0.673669810278704,0.9153000929030871,0.2773295088634018,0,1,[0.58832751 0.27812279 0.1335497 ],[0.0634088  0.33973244 0.59685876],[0.89891675 0.09059307 0.01049018],[0.2597549  0.44303287 0.29721223],0.4557631606906942,1,2,0
113,0.6996353253604484,0.07479355284174971,0.06943474361399164,0.61691291548034,0.9468908428631768,0.3500013284520187,0,1,[0.52168724 0.257831   0.22048177],[0.07108855 0.29948264 0.62942881],[0.87634322 0.11343144 0.01022534],[0.25832765 0.48386254 0.25780982],0.4010278366457764,1,2,0
114,0.7526169823861573,0.08381014413531733,0.038202391953634465,0.618790310717877,0.9118502789660773,0.3222756564475196,0,1,[0.47520461 0.32735135 0.19744404],[0.06585511 0.28055227 0.65359262],[0.84494013 0.08005581 0.07500406],[0.24609829 0.44735597 0.30654574],0.3774011972234136,1,2,0
115,0.7742159903153885,0.051542088892269626,0.058363156781138605,0.6260435854013654,0.9411343116519864,0.3239588531293051,0,1,[0.43210393 0.38770752 0.18018855],[0.10794164 0.30429972 0.58775865],[0.8728414  0.10350908 0.02364952],[0.26413584 0.44639234 0.28947182],0.40567322748863194,1,2,0
116,0.7587803713303778,0.06647616925396146,0.02722811763150875,0.596652876130134,0.929497993905277,0.291367825886362,0,1,[0.4465034  0.36385961 0.18963699],[0.10128811 0.24390031 0.65481158],[0.86553115 0.0986405  0.03582835],[0.28011064 0.46105537 0.25883399],0.4209629475911868,1,2,0
117,0.8355904365924948,0.05001466203913324,0.04088618221233959,0.5940002719333761,0.9027099846838834,0.3221156902659758,0,1,[0.51554171 0.26696292 0.21749537],[0.06333453 0.3731386  0.56352686],[0.86866914 0.10548561 0.02584525],[0.17154045 0.52414641 0.30431314],0.4170907782213933,1,2,0
118,0.77993636376574,0.07283838953495712,0.042198427026810266,0.5737858037167276,0.9113984403686223,0.34889585134908674,0,1,[0.42560327 0.26025801 0.31413872],[0.06800834 0.25943156 0.67256011],[0.86430927 0.12013881 0.01555192],[0.29852756 0.43431686 0.26715558],0.3934839739780372,1,2,0
119,0.7426539289062825,0.05977558656496495,0.02650051237238751,0.6376588789627945,0.8778546907253372,0.3278498755388789,0,1,[0.42421812 0.45247736 0.12330452],[0.0460141  0.31810758 0.63587832],[0.86247743 0.11001333 0.02750924],[0.32897034 0.44444834 0.22658132],0.3881234717135212,1,2,0
120,0.8091501721767798,0.04586510480438826,0.06893686405995202,0.6489602305694553,0.896432964464025,0.3201594300157555,0,1,[0.46226232 0.31214199 0.2255957 ],[0.07434073 0.22558516 0.70007411],[0.90323371 0.08444126 0.01232504],[0.30864093 0.39643613 0.29492294],0.36662731622581973,1,2,0
121,0.7920405497149787,0.08222912196621544,0.035249533506805084,0.5252810463420053,0.9169687449131992,0.28258287140195193,0,1,[0.63605763 0.2414764  0.12246597],[0.05104598 0.31920861 0.62974541],[0.86727432 0.10846108 0.0242646 ],[0.26400068 0.4522417  0.28375762],0.3805915720341309,1,2,0
122,0.8180408143413339,0.06621425748037793,0.034948208005901274,0.6014138200484734,0.9108064176045702,0.3112039881634625,0,1,[0.5718585 0.3180552 0.1100863],[0.10522426 0.32799265 0.5667831 ],[0.88002005 0.10398733 0.01599263],[0.23138997 0.47090091 0.29770912],0.3904184261248671,1,2,0
123,0.8002128983373097,0.054503990821670505,0.07490294079266875,0.5940235159994935,0.8852961395640527,0.2797496356518856,0,1,[0.55089339 0.31649439 0.13261222],[0.08683424 0.30477174 0.60839402],[0.82259231 0.15738268 0.02002501],[0.28943812 0.47783695 0.23272493],0.4287261742646554,1,2,0
124,0.8286994907787916,0.07551547218946458,0.015230510361553989,0.6420276666684122,0.9187791409584206,0.2685827414477669,0,1,[0.57905659 0.21680334 0.20414008],[0.08069254 0.29684996 0.6224575 ],[0.79298755 0.1841481  0.02286436],[0.24675339 0.47703547 0.27621113],0.4222813804848806,1,2,0
125,0.7705851375019586,0.10113795455156384,0.0217535932174719,0.6645616451650823,0.9003546779112047,0.29792375794624526,0,1,[0.56515332 0.31493791 0.11990876],[0.06219463 0.34754337 0.590262  ],[0.82847366 0.14192897 0.02959737],[0.23698657 0.44693657 0.31607686],0.39511851719380997,1,2,0
126,0.7686630039353163,0.05850811507964628,0.020035037500126685,0.6199959255439066,0.9238021673667706,0.3005497037444905,0,1,[0.58903253 0.15867932 0.25228816],[0.05468284 0.32853248 0.61678468],[0.82493214 0.14861176 0.0264561 ],[0.29156387 0.43703569 0.27140044],0.4080125686267289,1,2,0
127,0.7715309477733059,0.0784133784909507,0.04419201705345225,0.626178847972724,0.9184077435257496,0.3180811619726527,0,1,[0.55175167 0.29599049 0.15225784],[0.06566068 0.28795339 0.64638594],[0.87808948 0.08275035 0.03916017],[0.24684277 0.47854722 0.27461001],0.3888334033722971,1,2,0
128,0.8028747217440663,0.0490468723967704,0.044501642223162614,0.5635617118310899,0.8877111444036038,0.31614262521711334,0,1,[0.49466145 0.32934999 0.17598857],[0.04920366 0.390762   0.56003433],[0.72840582 0.19008971 0.08150447],[0.26300357 0.44203757 0.29495887],0.41063998532590656,1,2,0
129,0.7790820323592889,0.06287049033387024,0.04687112897465855,0.6134307177803611,0.9038325106042596,0.367223567462692,0,1,[0.54597746 0.22920932 0.22481322],[0.05502779 0.33438986 0.61058235],[0.89660006 0.0605208  0.04287914],[0.28678156 0.45578331 0.25743514],0.3904718615633053,1,2,0
130,0.7742867043033019,0.07514874656248859,0.035985740687738764,0.5621079239344452,0.9295635369975968,0.32278433396573547,0,1,[0.52115992 0.3178767  0.16096337],[0.05737391 0.25844929 0.6841768 ],[0.85245297 0.10657801 0.04096902],[0.30145486 0.42775151 0.27079363],0.36839242692574475,1,2,0
131,0.7809404603775042,0.08005602936756188,0.028190398783482094,0.5966733274140534,0.9435580314827394,0.34538718286481657,0,1,[0.47736444 0.29573489 0.22690067],[0.05593937 0.31527047 0.62879016],[0.89882609 0.07830919 0.02286472],[0.29238512 0.43658564 0.27102925],0.3996058902385531,1,2,0
132,0.8223446379512095,0.06564603362236243,0.015785897952959267,0.6259968283223877,0.8924823279470097,0.2998159298977973,0,1,[0.50558507 0.3227631  0.17165183],[0.09477183 0.2591915  0.64603667],[0.82682656 0.14688079 0.02629265],[0.28857715 0.46252748 0.24889538],0.39988036119301623,1,2,0
133,0.6994393113157108,0.06620176510786546,0.03318836258113423,0.5682267232029989,0.9359285720454993,0.33083045334045913,0,1,[0.44801328 0.36776666 0.18422007],[0.04796463 0.37054715 0.58148821],[0.90926918 0.08337466 0.00735615],[0.28554658 0.45182759 0.26262583],0.465254664543541,1,2,0
134,0.6961582185157473,0.057343587891661184,0.04573457630050035,0.6095986938750032,0.9066753867942948,0.3130601588007176,0,1,[0.54043228 0.30957765 0.14999007],[0.1655911  0.30073453 0.53367437],[0.88711361 0.09930784 0.01357856],[0.32558402 0.38614431 0.28827167],0.4201019653581721,1,2,0
135,0.7931017511576167,0.07145826451420839,0.03373442022401269,0.631280394184331,0.8846499975913904,0.304635977518253,0,1,[0.54863883 0.28152603 0.16983514],[0.06263516 0.3601513  0.57721353],[0.82164257 0.12547336 0.05288407],[0.25028129 0.47501868 0.27470003],0.3722442441154646,1,2,0
136,0.7418897702300753,0.05163287820044976,0.0327356703073428,0.5686471711926014,0.8744127333798003,0.3392483831950574,0,1,[0.57002331 0.30256265 0.12741404],[0.06408466 0.29371855 0.64219679],[0.87028594 0.10288077 0.0268333 ],[0.2285917  0.49535037 0.27605793],0.40683767834626755,1,2,0
137,0.8175538537342385,0.062454258995727555,0.02137341229809725,0.554954052962074,0.9115363690323186,0.32006704331976626,0,1,[0.57388287 0.26941429 0.15670283],[0.09905341 0.32862018 0.57232642],[0.8987102  0.07102337 0.03026644],[0.21513386 0.45612424 0.32874189],0.4232016691677145,1,2,0
138,0.7592120653377735,0.05732527634585501,0.03533923789944747,0.6005885634250434,0.9229851707009326,0.3087006120979671,0,1,[0.53076358 0.37297104 0.09626538],[0.07672413 0.28031712 0.64295876],[0.83524403 0.10966673 0.05508924],[0.24365975 0.46638642 0.28995383],0.431787859887321,1,2,0
139,0.7852298036118399,0.06138850030692184,0.027884911458612032,0.6273118151862396,0.9156326586234639,0.32021199974801184,0,1,[0.45245295 0.40009729 0.14744976],[0.05583951 0.26879329 0.6753672 ],[0.8522114  0.12591693 0.02187167],[0.2788443  0.43443587 0.28671983],0.41875883994034424,1,2,0
140,0.7483760122441657,0.07251894485422195,0.025292150391000915,0.6058533227929516,0.8817141222230823,0.3205936774112552,0,1,[0.47086801 0.39649518 0.13263681],[0.0603063  0.30962137 0.63007233],[0.85476271 0.09331442 0.05192287],[0.25703387 0.42557221 0.31739392],0.40267391757284804,1,2,0
141,0.7256359435103976,0.09156498183782134,0.029898153968430402,0.629578152084625,0.8574406887542116,0.29122987195026323,0,1,[0.42753193 0.38261888 0.18984918],[0.04225665 0.30647354 0.65126981],[0.86726462 0.10361568 0.0291197 ],[0.31218599 0.41263232 0.27518169],0.4106727794647301,1,2,0
142,0.7815170240273808,0.06669747497973182,0.03727624520840544,0.6373396948784108,0.892675744457665,0.31606273864911144,0,1,[0.53893331 0.32091342 0.14015328],[0.09652703 0.27369593 0.62977704],[0.83709917 0.14476749 0.01813333],[0.28216094 0.46200061 0.25583845],0.43126593261028534,1,2,0
143,0.7794918373200401,0.07830722272902135,0.01584779060751942,0.577861320626192,0.906565613182511,0.3187037225519845,0,1,[0.56403679 0.27557074 0.16039247],[0.09860756 0.24633534 0.6550571 ],[0.86165185 0.10278143 0.03556671],[0.25977088 0.44925827 0.29097085],0.3983083462845358,1,2,0
144,0.8029435809270061,0.057473655612847285,0.047470160010238516,0.6838164122249598,0.9149288319494703,0.28080134612587554,0,1,[0.39694888 0.39203035 0.21102077],[0.09092771 0.35115724 0.55791505],[0.88805656 0.08779274 0.0241507 ],[0.31956155 0.42582526 0.25461318],0.4302228816361239,1,2,0
145,0.7516262301799546,0.059950319280525785,0.019464795515424432,0.5718681364522664,0.885995911804773,0.3173330661458156,0,1,[0.53316163 0.34283178 0.12400658],[0.0688419  0.18334765 0.74781045],[0.87764103 0.09224327 0.0301157 ],[0.27299119 0.39080747 0.33620134],0.41270219379467865,1,2,0
146,0.7974113829260117,0.06907323102467235,0.019628004549631227,0.5694490581346922,0.8994640736747284,0.3491983340065807,0,1,[0.5553114  0.33876393 0.10592467],[0.04495768 0.24154044 0.71350188],[0.8420927  0.14448821 0.01341909],[0.29258438 0.40198951 0.30542611],0.3886778304516054,1,2,0
147,0.7643439986823495,0.06346237831220386,0.025789484027858637,0.5981194406053041,0.8650706235414575,0.33805945183717095,0,1,[0.56920742 0.31936805 0.11142453],[0.08747128 0.36001232 0.5525164 ],[0.86560608 0.08995951 0.0444344 ],[0.29795974 0.42250622 0.27953404],0.39314587724714245,1,2,0
148,0.7878544203987486,0.0765701606185438,0.03443813663994378,0.5737899720921679,0.9031077678288717,0.3074248198838773,0,1,[0.52158776 0.32023767 0.15817456],[0.05743473 0.29671434 0.64585093],[0.85408303 0.11237796 0.03353901],[0.23943205 0.54859773 0.21197022],0.3968174054759179,1,2,0
149,0.7511100490196065,0.05217051934174848,0.07863994544638589,0.6230116300417031,0.9192299503646933,0.32029710705541287,0,1,[0.52614374 0.2376898  0.23616646],[0.08003057 0.30163816 0.61833127],[0.90442625 0.08087579 0.01469796],[0.22420786 0.46421254 0.3115796 ],0.3848283673574276,1,2,0
150,0.7708405818943574,0.05742479250930117,0.022925987027116092,0.6628858575888654,0.9053667296792997,0.332584307866389,0,1,[0.49075632 0.32743806 0.18180562],[0.04923907 0.32618944 0.6245715 ],[0.89234506 0.08144537 0.02620957],[0.26983278 0.47162543 0.25854179],0.4168641848199776,1,2,0
151,0.744433590494844,0.0665632878799115,0.04983486620175212,0.6067609789668371,0.9112463316851852,0.3454244250830404,0,1,[0.47447321 0.34648964 0.17903715],[0.08113558 0.35101863 0.56784579],[0.82829569 0.14650953 0.02519478],[0.31802249 0.38533246 0.29664505],0.40658233520855397,1,2,0
152,0.7329581233381485,0.07735824555367699,0.02845337706267779,0.705151723823374,0.9177931628227655,0.3109660609196267,0,1,[0.55069158 0.23353785 0.21577057],[0.04568583 0.25220821 0.70210596],[0.87643121 0.10512474 0.01844405],[0.22402663 0.47913435 0.29683901],0.39030226120288775,1,2,0
153,0.7828805827057003,0.07288329672636328,0.03732520909023287,0.611476170625063,0.9165797833597122,0.3056320888924663,0,1,[0.5477361  0.26164128 0.19062262],[0.08795564 0.27887554 0.63316882],[0.82123175 0.08488131 0.09388694],[0.27783089 0.41958495 0.30258416],0.41018976320423567,1,2,0
154,0.6882342633775187,0.05638928892230461,0.03903493281928366,0.5640964646696615,0.885423337833309,0.2980960198254597,0,1,[0.53672714 0.33858797 0.1246849 ],[0.07129365 0.35465325 0.5740531 ],[0.86567712 0.09423236 0.04009052],[0.25921935 0.43123472 0.30954593],0.43417834289273066,1,2,0
155,0.7563745260801782,0.0729494570432332,0.03766108073074357,0.608994865516639,0.8942294128158166,0.34381742531143433,0,1,[0.58807849 0.27380579 0.13811572],[0.09054359 0.29539941 0.61405699],[0.88295138 0.07107615 0.04597247],[0.28367207 0.41630874 0.3000192 ],0.4144422334731783,1,2,0
156,0.7565893412459517,0.07589208311610944,0.0516185428735005,0.6009499447264904,0.9146669040343547,0.29811897762076517,0,1,[0.5609191  0.29587221 0.14320869],[0.06998304 0.26290545 0.66711151],[0.75132118 0.2290853  0.01959353],[0.2085102  0.50033394 0.29115586],0.42484710500005995,1,2,0
157,0.7770921333138302,0.057132092081499455,0.02716731225875008,0.5560421286121262,0.8919614566378063,0.374351342403906,0,1,[0.4781031  0.34919036 0.17270653],[0.02195212 0.35459877 0.62344912],[0.8134644  0.12714746 0.05938814],[0.24798477 0.47698409 0.27503115],0.37153934377412856,1,2,0
158,0.8011136976061951,0.048706369093681624,0.03481673793093466,0.5692026505673831,0.9309104319199956,0.3128122792700605,0,1,[0.51029944 0.27132671 0.21837385],[0.02259538 0.25974126 0.71766336],[0.86641012 0.09204352 0.04154636],[0.28469137 0.44293579 0.27237284],0.43725023475372665,1,2,0
159,0.7763099599595105,0.07760153117798337,0.0660527095028301,0.6034981478009885,0.9164110218087396,0.325389861776909,0,1,[0.48521771 0.29581917 0.21896313],[0.12189005 0.24412657 0.63398338],[0.88351526 0.09596349 0.02052124],[0.30724486 0.40682971 0.28592542],0.37297438085596324,1,2,0
160,0.7671335254653704,0.05769777709369622,0.027877102485392775,0.5710491715730421,0.913798655822232,0.3267425441189804,0,1,[0.36076454 0.40113153 0.23810394],[0.06606785 0.33590211 0.59803004],[0.89240757 0.09459298 0.01299945],[0.30228637 0.40608636 0.29162727],0.37600092061602075,1,2,0
161,0.7949296738656689,0.07572999743912079,0.02997074572689189,0.6281289526410845,0.9080233912022069,0.35243069732972415,0,1,[0.49970284 0.35510304 0.14519412],[0.06000517 0.27462021 0.66537462],[0.8674577  0.12424026 0.00830204],[0.23841102 0.50348987 0.25809912],0.41291684150148067,1,2,0
162,0.755183921108967,0.08079824914555611,0.012610612124831956,0.5387773109794206,0.910627977576393,0.28960815017445984,0,1,[0.52701967 0.31068437 0.16229596],[0.07404681 0.29498692 0.63096627],[0.85200919 0.12141241 0.0265784 ],[0.32161218 0.42249459 0.25589323],0.40168783918508655,1,2,0
163,0.757044622724777,0.06974093409886162,0.03677144964964659,0.6079879059897861,0.8816511612489839,0.33902689632369204,0,1,[0.60285151 0.23895186 0.15819663],[0.1327682 0.2985186 0.5687132],[0.85995762 0.12063551 0.01940687],[0.27423143 0.44932669 0.27644188],0.41003266536380745,1,2,0
164,0.7528083740356012,0.09301743940124772,0.04145235702732622,0.6270196302822078,0.8923350472285718,0.309654852722987,0,1,[0.48965617 0.29672377 0.21362006],[0.12324826 0.3559256  0.52082614],[0.87399442 0.09259628 0.0334093 ],[0.2798213  0.40474731 0.31543138],0.3332348907410501,1,2,0
165,0.7499719485450361,0.052372986068417414,0.019145346654742768,0.6545750677240111,0.9351810628787491,0.315747286161006,0,1,[0.51062414 0.27795677 0.2114191 ],[0.06699668 0.26528565 0.66771768],[0.84926492 0.1108218  0.03991328],[0.24928395 0.48317892 0.26753713],0.3800227170446863,1,2,0
166,0.7627089560590082,0.056376544255402575,0.06184685546070283,0.5992735960435799,0.9373895260136994,0.3098336761265481,0,1,[0.51317949 0.33036564 0.15645487],[0.05878127 0.24801105 0.69320768],[0.86342002 0.07950738 0.0570726 ],[0.27025772 0.47776826 0.25197402],0.4068105126350643,1,2,0
167,0.7621939313084602,0.05242996397379402,0.05760924900228143,0.6510313299167906,0.9155074346652193,0.3157635807726397,0,1,[0.4974393  0.29189013 0.21067057],[0.08315144 0.25712731 0.65972124],[0.84929516 0.10157135 0.04913348],[0.27758961 0.4335363  0.28887409],0.4308857088332444,1,2,0
168,0.7686376110069985,0.06623312791329672,0.03496390079232698,0.5901322324997503,0.9058088868280353,0.3162407566579067,0,1,[0.47057261 0.35475011 0.17467728],[0.07130692 0.33088854 0.59780454],[0.82041528 0.16607394 0.01351077],[0.25518823 0.47876572 0.26604605],0.39798983269286814,1,2,0
169,0.7786479256638444,0.06835132704234695,0.019472852204626818,0.6213641305763243,0.9058149161045537,0.31295986875660575,0,1,[0.49141871 0.21816746 0.29041383],[0.07884755 0.28761314 0.63353931],[0.90522158 0.06279285 0.03198557],[0.24771714 0.45920998 0.29307289],0.3956566040129879,1,2,0
170,0.8082346839602127,0.06256342311318343,0.036817593828050214,0.6146782340248484,0.8942697888957402,0.3443383234675971,0,1,[0.6268774  0.19921432 0.17390828],[0.11762027 0.29278689 0.58959283],[0.84308434 0.13246099 0.02445467],[0.27313707 0.45850543 0.2683575 ],0.42474266223066987,1,2,0
171,0.7611823401064063,0.05898021654605364,0.014289054186947482,0.6464191329985896,0.8890549023454861,0.3412267399645348,0,1,[0.47716652 0.3164854  0.20634808],[0.04840034 0.29891869 0.65268097],[0.89742988 0.086676   0.01589412],[0.25740899 0.42024786 0.32234315],0.39156219905254963,1,2,0
172,0.7490217045115364,0.07082270342159667,0.045155412074403,0.6794427918409376,0.9208573675469809,0.30722495252108784,0,1,[0.44986321 0.35606593 0.19407087],[0.07739058 0.31006374 0.61254568],[0.87492294 0.08406091 0.04101616],[0.25061845 0.46105854 0.28832301],0.4015281656359449,1,2,0
173,0.7875875443581624,0.06829093782928587,0.03475745535405565,0.6424761221454367,0.8892348038932699,0.33027295023546227,0,1,[0.56491353 0.35390252 0.08118395],[0.05039144 0.36711026 0.58249829],[0.77536477 0.16499098 0.05964426],[0.25990862 0.45722244 0.28286893],0.399275783404566,1,2,0
174,0.7270356529389107,0.06511246529013658,0.03787575934870155,0.6594570722977726,0.8851330212650296,0.31022749469332006,0,1,[0.39835738 0.42560255 0.17604007],[0.08679623 0.31762619 0.59557758],[0.86896489 0.10029474 0.03074037],[0.27964981 0.40663015 0.31372004],0.39525440470059225,1,2,0
175,0.7644645777237447,0.07497112587048663,0.03357612411944436,0.5889303356046613,0.9161150582244837,0.31130995344570866,0,1,[0.53253212 0.29836395 0.16910393],[0.08448905 0.27606943 0.63944152],[0.92413063 0.06097847 0.01489089],[0.25637146 0.43344757 0.31018097],0.41077400190296076,1,2,0
176,0.767509023624888,0.04840332621516552,0.017735487138537925,0.6015218304306619,0.9078290266479064,0.32158442837777645,0,1,[0.4952579  0.31444892 0.19029318],[0.08939069 0.30797859 0.60263072],[0.8674382  0.10261522 0.02994658],[0.25915149 0.42705856 0.31378995],0.4374727486836733,1,2,0
177,0.8274703700697621,0.06180617562533503,0.04342411696962259,0.5927099979714625,0.8868246002640321,0.3371932612628467,0,1,[0.41789467 0.36476573 0.2173396 ],[0.05590752 0.28888787 0.65520461],[0.82573207 0.12858502 0.04568291],[0.26465711 0.47067133 0.26467156],0.40412399292020884,1,2,0
178,0.7161599976905941,0.07585502624257323,0.03140025577402514,0.6284541254226904,0.9069232460712244,0.2730904834597338,0,1,[0.51050038 0.29695424 0.19254538],[0.0714563  0.27764258 0.65090112],[0.87287082 0.11007808 0.01705111],[0.30844888 0.41708157 0.27446955],0.40446405878262315,1,2,0
179,0.7868137434835533,0.06578999418479411,0.07687211582000705,0.6428611538198307,0.9014739034994846,0.3170200852485,0,1,[0.53828647 0.34681922 0.11489431],[0.062011   0.35665583 0.58133317],[0.86402561 0.11318517 0.02278922],[0.25738434 0.46682205 0.27579361],0.3589836058150593,1,2,0
180,0.7912896047222956,0.09489453497432396,0.030662016872313513,0.551556941612322,0.91902367567972,0.3025846164855953,0,1,[0.49916212 0.29009962 0.21073827],[0.06474303 0.3313454  0.60391156],[0.82932753 0.13164501 0.03902746],[0.25372994 0.44486417 0.30140589],0.4408284467902834,1,2,0
