experiment_id,data_name,lion,tiger,leopard
"exp_2022_11_01_10","pupil_data_affective_task_individual","ok","ok","ok"
"exp_2022_11_01_10","pupil_data_affective_task_team","ok","ok","ok"
"exp_2022_11_01_10","pupil_data_ping_pong_competetive_0","ok","ok","ok"
"exp_2022_11_01_10","pupil_data_ping_pong_competetive_1","ok","ok","ok"
"exp_2022_11_01_10","pupil_data_ping_pong_cooperative_0","ok","ok","ok"
"exp_2022_11_01_10","pupil_data_hands_on_training","ok","ok","ok"
"exp_2022_11_01_10","pupil_data_saturn_a","ok","ok","ok"
"exp_2022_11_01_10","pupil_data_saturn_b","ok","ok","ok"

"exp_2022_11_04_10","subject_id","99906","00053","00052"
"exp_2022_11_04_10","mask_status","mask_on","mask_on","mask_on"
"exp_2022_11_04_10","eeg_data_rest_state","experimenter_no_cap_on","ok","ok"
"exp_2022_11_04_10","eeg_data_finger_tapping","experimenter_no_cap_on","ok","ok"
"exp_2022_11_04_10","eeg_data_affective_task_individual","experimenter_no_cap_on","ok","ok"
"exp_2022_11_04_10","eeg_data_affective_task_team","experimenter_no_cap_on","ok","ok"
"exp_2022_11_04_10","eeg_data_ping_pong_competetive_0","experimenter_no_cap_on","ok","ok"
"exp_2022_11_04_10","eeg_data_ping_pong_competetive_1","experimenter_no_cap_on","ok","ok"
"exp_2022_11_04_10","eeg_data_ping_pong_cooperative_0","experimenter_no_cap_on","ok","ok"
"exp_2022_11_04_10","eeg_data_hands_on_training","experimenter_no_cap_on","ok","ok"
"exp_2022_11_04_10","eeg_data_saturn_a","experimenter_no_cap_on","ok","ok"
"exp_2022_11_04_10","eeg_data_saturn_b","experimenter_no_cap_on","ok","ok"
"exp_2022_11_04_10","nirs_data_rest_state","experimenter_no_cap_on","ok","ok"
"exp_2022_11_04_10","nirs_data_finger_tapping","experimenter_no_cap_on","ok","ok"
"exp_2022_11_04_10","nirs_data_affective_task_individual","experimenter_no_cap_on","ok","ok"
"exp_2022_11_04_10","nirs_data_affective_task_team","experimenter_no_cap_on","ok","ok"
"exp_2022_11_04_10","nirs_data_ping_pong_competetive_0","experimenter_no_cap_on","ok","ok"
"exp_2022_11_04_10","nirs_data_ping_pong_competetive_1","experimenter_no_cap_on","ok","ok"
"exp_2022_11_04_10","nirs_data_ping_pong_cooperative_0","experimenter_no_cap_on","ok","ok"
"exp_2022_11_04_10","nirs_data_hands_on_training","experimenter_no_cap_on","ok","ok"
"exp_2022_11_04_10","nirs_data_saturn_a","experimenter_no_cap_on","ok","ok"
"exp_2022_11_04_10","nirs_data_saturn_b","experimenter_no_cap_on","ok","ok"
"exp_2022_11_04_10","pupil_data_rest_state","experimenter_no_glasses_on","ok","ok"
"exp_2022_11_04_10","pupil_data_finger_tapping","experimenter_no_glasses_on","ok","ok"
"exp_2022_11_04_10","pupil_data_affective_task_individual","experimenter_no_glasses_on","ok","ok"
"exp_2022_11_04_10","pupil_data_affective_task_team","experimenter_no_glasses_on","ok","ok"
"exp_2022_11_04_10","pupil_data_ping_pong_competetive_0","experimenter_no_glasses_on","ok","ok"
"exp_2022_11_04_10","pupil_data_ping_pong_competetive_1","experimenter_no_glasses_on","ok","ok"
"exp_2022_11_04_10","pupil_data_ping_pong_cooperative_0","experimenter_no_glasses_on","ok","ok"
"exp_2022_11_04_10","pupil_data_hands_on_training","experimenter_no_glasses_on","ok","ok"
"exp_2022_11_04_10","pupil_data_saturn_a","experimenter_no_glasses_on","ok","ok"
"exp_2022_11_04_10","pupil_data_saturn_b","experimenter_no_glasses_on","ok","ok"

"exp_2022_11_07_10","subject_id","99905","00065","00027"
"exp_2022_11_07_10","mask_status","mask_on","mask_on","mask_on"
"exp_2022_11_07_10","eeg_data_rest_state","experimenter_no_cap_on","ok","ok"
"exp_2022_11_07_10","eeg_data_finger_tapping","experimenter_no_cap_on","ok","ok"
"exp_2022_11_07_10","eeg_data_affective_task_individual","experimenter_no_cap_on","ok","ok"
"exp_2022_11_07_10","eeg_data_affective_task_team","experimenter_no_cap_on","ok","ok"
"exp_2022_11_07_10","eeg_data_ping_pong_competetive_0","experimenter_no_cap_on","ok","ok"
"exp_2022_11_07_10","eeg_data_ping_pong_competetive_1","experimenter_no_cap_on","ok","ok"
"exp_2022_11_07_10","eeg_data_ping_pong_cooperative_0","experimenter_no_cap_on","ok","ok"
"exp_2022_11_07_10","eeg_data_hands_on_training","experimenter_no_cap_on","ok","ok"
"exp_2022_11_07_10","eeg_data_saturn_a","experimenter_no_cap_on","ok","ok"
"exp_2022_11_07_10","eeg_data_saturn_b","experimenter_no_cap_on","ok","ok"
"exp_2022_11_07_10","nirs_data_rest_state","experimenter_no_cap_on","ok","ok"
"exp_2022_11_07_10","nirs_data_finger_tapping","experimenter_no_cap_on","ok","ok"
"exp_2022_11_07_10","nirs_data_affective_task_individual","experimenter_no_cap_on","ok","ok"
"exp_2022_11_07_10","nirs_data_affective_task_team","experimenter_no_cap_on","ok","ok"
"exp_2022_11_07_10","nirs_data_ping_pong_competetive_0","experimenter_no_cap_on","ok","ok"
"exp_2022_11_07_10","nirs_data_ping_pong_competetive_1","experimenter_no_cap_on","ok","ok"
"exp_2022_11_07_10","nirs_data_ping_pong_cooperative_0","experimenter_no_cap_on","ok","ok"
"exp_2022_11_07_10","nirs_data_hands_on_training","experimenter_no_cap_on","ok","ok"
"exp_2022_11_07_10","nirs_data_saturn_a","experimenter_no_cap_on","ok","ok"
"exp_2022_11_07_10","nirs_data_saturn_b","experimenter_no_cap_on","ok","ok"
"exp_2022_11_07_10","pupil_data_rest_state","experimenter_no_glasses_on","ok","ok"
"exp_2022_11_07_10","pupil_data_finger_tapping","experimenter_no_glasses_on","ok","ok"
"exp_2022_11_07_10","pupil_data_affective_task_individual","experimenter_no_glasses_on","ok","ok"
"exp_2022_11_07_10","pupil_data_affective_task_team","experimenter_no_glasses_on","ok","ok"
"exp_2022_11_07_10","pupil_data_ping_pong_competetive_0","experimenter_no_glasses_on","ok","ok"
"exp_2022_11_07_10","pupil_data_ping_pong_competetive_1","experimenter_no_glasses_on","ok","ok"
"exp_2022_11_07_10","pupil_data_ping_pong_cooperative_0","experimenter_no_glasses_on","ok","ok"
"exp_2022_11_07_10","pupil_data_hands_on_training","ok","ok","ok"
"exp_2022_11_07_10","pupil_data_saturn_a","ok","ok","ok"
"exp_2022_11_07_10","pupil_data_saturn_b","ok","ok","ok"

"exp_2022_11_08_11","subject_id","00050","00054","00059"
"exp_2022_11_08_11","mask_status","mask_on","mask_on","mask_on"
"exp_2022_11_08_11","eeg_data_rest_state","ok","ok","ok"
"exp_2022_11_08_11","eeg_data_finger_tapping","ok","ok","ok"
"exp_2022_11_08_11","eeg_data_affective_task_individual","ok","ok","ok"
"exp_2022_11_08_11","eeg_data_affective_task_team","ok","ok","ok"
"exp_2022_11_08_11","eeg_data_ping_pong_competetive_0","ok","ok","ok"
"exp_2022_11_08_11","eeg_data_ping_pong_competetive_1","ok","ok","ok"
"exp_2022_11_08_11","eeg_data_ping_pong_cooperative_0","ok","ok","ok"
"exp_2022_11_08_11","eeg_data_hands_on_training","ok","ok","ok"
"exp_2022_11_08_11","eeg_data_saturn_a","ok","ok","ok"
"exp_2022_11_08_11","eeg_data_saturn_b","ok","ok","ok"
"exp_2022_11_08_11","nirs_data_rest_state","ok","ok","ok"
"exp_2022_11_08_11","nirs_data_finger_tapping","ok","ok","ok"
"exp_2022_11_08_11","nirs_data_affective_task_individual","ok","ok","ok"
"exp_2022_11_08_11","nirs_data_affective_task_team","ok","ok","ok"
"exp_2022_11_08_11","nirs_data_ping_pong_competetive_0","ok","ok","ok"
"exp_2022_11_08_11","nirs_data_ping_pong_competetive_1","ok","ok","ok"
"exp_2022_11_08_11","nirs_data_ping_pong_cooperative_0","ok","ok","ok"
"exp_2022_11_08_11","nirs_data_hands_on_training","ok","ok","ok"
"exp_2022_11_08_11","nirs_data_saturn_a","ok","ok","ok"
"exp_2022_11_08_11","nirs_data_saturn_b","ok","ok","ok"
"exp_2022_11_08_11","pupil_data_rest_state","ok","ok","ok"
"exp_2022_11_08_11","pupil_data_finger_tapping","ok","ok","ok"
"exp_2022_11_08_11","pupil_data_affective_task_individual","ok","ok","ok"
"exp_2022_11_08_11","pupil_data_affective_task_team","ok","ok","ok"
"exp_2022_11_08_11","pupil_data_ping_pong_competetive_0","ok","ok","ok"
"exp_2022_11_08_11","pupil_data_ping_pong_competetive_1","ok","ok","ok"
"exp_2022_11_08_11","pupil_data_ping_pong_cooperative_0","ok","ok","ok"
"exp_2022_11_08_11","pupil_data_hands_on_training","ok","ok","ok"
"exp_2022_11_08_11","pupil_data_saturn_a","ok","ok","ok"
"exp_2022_11_08_11","pupil_data_saturn_b","ok","ok","ok"

"exp_2022_11_10_10","subject_id","00074","00075","00082"
"exp_2022_11_10_10","mask_status","mask_on","mask_on","mask_on"
"exp_2022_11_10_10","eeg_data_rest_state","ok","ok","ok"
"exp_2022_11_10_10","eeg_data_finger_tapping","ok","ok","ok"
"exp_2022_11_10_10","eeg_data_affective_task_individual","ok","ok","ok"
"exp_2022_11_10_10","eeg_data_affective_task_team","ok","ok","ok"
"exp_2022_11_10_10","eeg_data_ping_pong_competetive_0","ok","ok","ok"
"exp_2022_11_10_10","eeg_data_ping_pong_competetive_1","ok","ok","ok"
"exp_2022_11_10_10","eeg_data_ping_pong_cooperative_0","ok","ok","ok"
"exp_2022_11_10_10","eeg_data_hands_on_training","ok","ok","ok"
"exp_2022_11_10_10","eeg_data_saturn_a","ok","ok","ok"
"exp_2022_11_10_10","eeg_data_saturn_b","ok","ok","ok"
"exp_2022_11_10_10","nirs_data_rest_state","ok","ok","ok"
"exp_2022_11_10_10","nirs_data_finger_tapping","ok","ok","ok"
"exp_2022_11_10_10","nirs_data_affective_task_individual","ok","ok","ok"
"exp_2022_11_10_10","nirs_data_affective_task_team","ok","ok","ok"
"exp_2022_11_10_10","nirs_data_ping_pong_competetive_0","ok","ok","ok"
"exp_2022_11_10_10","nirs_data_ping_pong_competetive_1","ok","ok","ok"
"exp_2022_11_10_10","nirs_data_ping_pong_cooperative_0","ok","ok","ok"
"exp_2022_11_10_10","nirs_data_hands_on_training","ok","ok","ok"
"exp_2022_11_10_10","nirs_data_saturn_a","ok","ok","ok"
"exp_2022_11_10_10","nirs_data_saturn_b","ok","ok","ok"
"exp_2022_11_10_10","pupil_data_rest_state","ok","ok","ok"
"exp_2022_11_10_10","pupil_data_finger_tapping","ok","ok","ok"
"exp_2022_11_10_10","pupil_data_affective_task_individual","ok","ok","ok"
"exp_2022_11_10_10","pupil_data_affective_task_team","ok","ok","ok"
"exp_2022_11_10_10","pupil_data_ping_pong_competetive_0","ok","ok","ok"
"exp_2022_11_10_10","pupil_data_ping_pong_competetive_1","ok","ok","ok"
"exp_2022_11_10_10","pupil_data_ping_pong_cooperative_0","ok","ok","ok"
"exp_2022_11_10_10","pupil_data_hands_on_training","ok","ok","ok"
"exp_2022_11_10_10","pupil_data_saturn_a","ok","ok","ok"
"exp_2022_11_10_10","pupil_data_saturn_b","ok","ok","ok"

"exp_2022_11_14_12","subject_id","00038","00080","00084"
"exp_2022_11_14_12","mask_status","mask_on","mask_on","mask_on"
"exp_2022_11_14_12","eeg_data_rest_state","ok","ok","ok"
"exp_2022_11_14_12","eeg_data_finger_tapping","ok","ok","ok"
"exp_2022_11_14_12","eeg_data_affective_task_individual","ok","ok","ok"
"exp_2022_11_14_12","eeg_data_affective_task_team","ok","ok","ok"
"exp_2022_11_14_12","eeg_data_ping_pong_competetive_0","ok","ok","ok"
"exp_2022_11_14_12","eeg_data_ping_pong_competetive_1","ok","ok","ok"
"exp_2022_11_14_12","eeg_data_ping_pong_cooperative_0","ok","ok","ok"
"exp_2022_11_14_12","eeg_data_hands_on_training","ok","ok","ok"
"exp_2022_11_14_12","eeg_data_saturn_a","ok","ok","ok"
"exp_2022_11_14_12","eeg_data_saturn_b","ok","ok","ok"
"exp_2022_11_14_12","nirs_data_rest_state","ok","ok","ok"
"exp_2022_11_14_12","nirs_data_finger_tapping","ok","ok","ok"
"exp_2022_11_14_12","nirs_data_affective_task_individual","ok","ok","ok"
"exp_2022_11_14_12","nirs_data_affective_task_team","ok","ok","ok"
"exp_2022_11_14_12","nirs_data_ping_pong_competetive_0","ok","ok","ok"
"exp_2022_11_14_12","nirs_data_ping_pong_competetive_1","ok","ok","ok"
"exp_2022_11_14_12","nirs_data_ping_pong_cooperative_0","ok","ok","ok"
"exp_2022_11_14_12","nirs_data_hands_on_training","ok","ok","ok"
"exp_2022_11_14_12","nirs_data_saturn_a","ok","ok","ok"
"exp_2022_11_14_12","nirs_data_saturn_b","ok","ok","ok"
"exp_2022_11_14_12","pupil_data_rest_state","ok","ok","ok"
"exp_2022_11_14_12","pupil_data_finger_tapping","ok","ok","ok"
"exp_2022_11_14_12","pupil_data_affective_task_individual","ok","ok","ok"
"exp_2022_11_14_12","pupil_data_affective_task_team","ok","ok","ok"
"exp_2022_11_14_12","pupil_data_ping_pong_competetive_0","ok","ok","ok"
"exp_2022_11_14_12","pupil_data_ping_pong_competetive_1","ok","ok","ok"
"exp_2022_11_14_12","pupil_data_ping_pong_cooperative_0","ok","ok","ok"
"exp_2022_11_14_12","pupil_data_hands_on_training","ok","ok","ok"
"exp_2022_11_14_12","pupil_data_saturn_a","ok","ok","ok"
"exp_2022_11_14_12","pupil_data_saturn_b","ok","ok","ok"

"exp_2022_11_15_13","subject_id","00014","00030","00040"
"exp_2022_11_15_13","mask_status","","",""
"exp_2022_11_15_13","eeg_data_rest_state","ok","ok","ok"
"exp_2022_11_15_13","eeg_data_finger_tapping","ok","ok","ok"
"exp_2022_11_15_13","eeg_data_affective_task_individual","ok","ok","ok"
"exp_2022_11_15_13","eeg_data_affective_task_team","ok","ok","ok"
"exp_2022_11_15_13","eeg_data_ping_pong_competetive_0","ok","ok","ok"
"exp_2022_11_15_13","eeg_data_ping_pong_competetive_1","ok","ok","ok"
"exp_2022_11_15_13","eeg_data_ping_pong_cooperative_0","ok","ok","ok"
"exp_2022_11_15_13","eeg_data_hands_on_training","ok","ok","ok"
"exp_2022_11_15_13","eeg_data_saturn_a","ok","ok","ok"
"exp_2022_11_15_13","eeg_data_saturn_b","ok","ok","ok"
"exp_2022_11_15_13","nirs_data_rest_state","ok","ok","ok"
"exp_2022_11_15_13","nirs_data_finger_tapping","ok","ok","ok"
"exp_2022_11_15_13","nirs_data_affective_task_individual","ok","ok","ok"
"exp_2022_11_15_13","nirs_data_affective_task_team","ok","ok","ok"
"exp_2022_11_15_13","nirs_data_ping_pong_competetive_0","ok","ok","ok"
"exp_2022_11_15_13","nirs_data_ping_pong_competetive_1","ok","ok","ok"
"exp_2022_11_15_13","nirs_data_ping_pong_cooperative_0","ok","ok","ok"
"exp_2022_11_15_13","nirs_data_hands_on_training","ok","ok","ok"
"exp_2022_11_15_13","nirs_data_saturn_a","ok","ok","ok"
"exp_2022_11_15_13","nirs_data_saturn_b","ok","ok","ok"
"exp_2022_11_15_13","pupil_data_rest_state","ok","ok","ok"
"exp_2022_11_15_13","pupil_data_finger_tapping","ok","ok","ok"
"exp_2022_11_15_13","pupil_data_affective_task_individual","ok","ok","ok"
"exp_2022_11_15_13","pupil_data_affective_task_team","ok","ok","ok"
"exp_2022_11_15_13","pupil_data_ping_pong_competetive_0","ok","ok","ok"
"exp_2022_11_15_13","pupil_data_ping_pong_competetive_1","ok","ok","ok"
"exp_2022_11_15_13","pupil_data_ping_pong_cooperative_0","ok","ok","ok"
"exp_2022_11_15_13","pupil_data_hands_on_training","ok","ok","ok"
"exp_2022_11_15_13","pupil_data_saturn_a","ok","ok","ok"
"exp_2022_11_15_13","pupil_data_saturn_b","ok","ok","ok"

"exp_2022_11_17_15","subject_id","00073","00076","00079"
"exp_2022_11_17_15","mask_status","mask_on","mask_on","mask_on"
"exp_2022_11_17_15","eeg_data_rest_state","no_face_image","no_face_image","no_face_image"
"exp_2022_11_17_15","eeg_data_finger_tapping","no_face_image","no_face_image","no_face_image"
"exp_2022_11_17_15","eeg_data_affective_task_individual","no_face_image","no_face_image","no_face_image"
"exp_2022_11_17_15","eeg_data_affective_task_team","no_face_image","no_face_image","no_face_image"
"exp_2022_11_17_15","eeg_data_ping_pong_competetive_0","no_face_image","no_face_image","no_face_image"
"exp_2022_11_17_15","eeg_data_ping_pong_competetive_1","no_face_image","no_face_image","no_face_image"
"exp_2022_11_17_15","eeg_data_ping_pong_cooperative_0","no_face_image","no_face_image","no_face_image"
"exp_2022_11_17_15","eeg_data_hands_on_training","ok","ok","ok"
"exp_2022_11_17_15","eeg_data_saturn_a","ok","ok","ok"
"exp_2022_11_17_15","eeg_data_saturn_b","misson_start_time_not_found","misson_start_time_not_found","misson_start_time_not_found"
"exp_2022_11_17_15","nirs_data_rest_state","no_face_image","no_face_image","no_face_image"
"exp_2022_11_17_15","nirs_data_finger_tapping","no_face_image","no_face_image","no_face_image"
"exp_2022_11_17_15","nirs_data_affective_task_individual","no_face_image","no_face_image","no_face_image"
"exp_2022_11_17_15","nirs_data_affective_task_team","no_face_image","no_face_image","no_face_image"
"exp_2022_11_17_15","nirs_data_ping_pong_competetive_0","no_face_image","no_face_image","no_face_image"
"exp_2022_11_17_15","nirs_data_ping_pong_competetive_1","no_face_image","no_face_image","no_face_image"
"exp_2022_11_17_15","nirs_data_ping_pong_cooperative_0","no_face_image","no_face_image","no_face_image"
"exp_2022_11_17_15","nirs_data_hands_on_training","ok","ok","ok"
"exp_2022_11_17_15","nirs_data_saturn_a","ok","ok","ok"
"exp_2022_11_17_15","nirs_data_saturn_b","misson_start_time_not_found","misson_start_time_not_found","misson_start_time_not_found"
"exp_2022_11_17_15","pupil_data_rest_state","no_face_image","no_face_image","no_face_image"
"exp_2022_11_17_15","pupil_data_finger_tapping","no_face_image","no_face_image","no_face_image"
"exp_2022_11_17_15","pupil_data_affective_task_individual","no_face_image","no_face_image","no_face_image"
"exp_2022_11_17_15","pupil_data_affective_task_team","no_face_image","no_face_image","no_face_image"
"exp_2022_11_17_15","pupil_data_ping_pong_competetive_0","no_face_image","no_face_image","no_face_image"
"exp_2022_11_17_15","pupil_data_ping_pong_competetive_1","no_face_image","no_face_image","no_face_image"
"exp_2022_11_17_15","pupil_data_ping_pong_cooperative_0","no_face_image","no_face_image","no_face_image"
"exp_2022_11_17_15","pupil_data_hands_on_training","ok","ok","ok"
"exp_2022_11_17_15","pupil_data_saturn_a","ok","ok","ok"
"exp_2022_11_17_15","pupil_data_saturn_b","misson_start_time_not_found","misson_start_time_not_found","misson_start_time_not_found"

"exp_2022_11_18_10","subject_id","00035","00056","00077"
"exp_2022_11_18_10","mask_status","mask_on","mask_on","mask_on"
"exp_2022_11_18_10","eeg_data_rest_state","ok","ok","ok"
"exp_2022_11_18_10","eeg_data_finger_tapping","ok","ok","ok"
"exp_2022_11_18_10","eeg_data_affective_task_individual","ok","ok","ok"
"exp_2022_11_18_10","eeg_data_affective_task_team","ok","ok","ok"
"exp_2022_11_18_10","eeg_data_ping_pong_competetive_0","ok","ok","ok"
"exp_2022_11_18_10","eeg_data_ping_pong_competetive_1","ok","ok","ok"
"exp_2022_11_18_10","eeg_data_ping_pong_cooperative_0","ok","ok","ok"
"exp_2022_11_18_10","eeg_data_hands_on_training","participant_no_cap_on","ok","ok"
"exp_2022_11_18_10","eeg_data_saturn_a","participant_no_cap_on","ok","ok"
"exp_2022_11_18_10","eeg_data_saturn_b","participant_no_cap_on","ok","ok"
"exp_2022_11_18_10","nirs_data_rest_state","ok","ok","ok"
"exp_2022_11_18_10","nirs_data_finger_tapping","ok","ok","ok"
"exp_2022_11_18_10","nirs_data_affective_task_individual","ok","ok","ok"
"exp_2022_11_18_10","nirs_data_affective_task_team","ok","ok","ok"
"exp_2022_11_18_10","nirs_data_ping_pong_competetive_0","ok","ok","ok"
"exp_2022_11_18_10","nirs_data_ping_pong_competetive_1","ok","ok","ok"
"exp_2022_11_18_10","nirs_data_ping_pong_cooperative_0","ok","ok","ok"
"exp_2022_11_18_10","nirs_data_hands_on_training","participant_no_cap_on","ok","ok"
"exp_2022_11_18_10","nirs_data_saturn_a","participant_no_cap_on","ok","ok"
"exp_2022_11_18_10","nirs_data_saturn_b","participant_no_cap_on","ok","ok"
"exp_2022_11_18_10","pupil_data_rest_state","ok","ok","ok"
"exp_2022_11_18_10","pupil_data_finger_tapping","ok","ok","ok"
"exp_2022_11_18_10","pupil_data_affective_task_individual","ok","ok","ok"
"exp_2022_11_18_10","pupil_data_affective_task_team","ok","ok","ok"
"exp_2022_11_18_10","pupil_data_ping_pong_competetive_0","ok","ok","ok"
"exp_2022_11_18_10","pupil_data_ping_pong_competetive_1","ok","ok","ok"
"exp_2022_11_18_10","pupil_data_ping_pong_cooperative_0","ok","ok","ok"
"exp_2022_11_18_10","pupil_data_hands_on_training","ok","ok","ok"
"exp_2022_11_18_10","pupil_data_saturn_a","ok","ok","ok"
"exp_2022_11_18_10","pupil_data_saturn_b","ok","ok","ok"

"exp_2022_11_22_10","subject_id","00055","00081","00088"
"exp_2022_11_22_10","mask_status","mask_on","mask_on","mask_on"
"exp_2022_11_22_10","eeg_data_rest_state","ok","ok","ok"
"exp_2022_11_22_10","eeg_data_finger_tapping","ok","ok","ok"
"exp_2022_11_22_10","eeg_data_affective_task_individual","ok","ok","ok"
"exp_2022_11_22_10","eeg_data_affective_task_team","ok","ok","ok"
"exp_2022_11_22_10","eeg_data_ping_pong_competetive_0","ok","ok","ok"
"exp_2022_11_22_10","eeg_data_ping_pong_competetive_1","ok","ok","ok"
"exp_2022_11_22_10","eeg_data_ping_pong_cooperative_0","ok","ok","ok"
"exp_2022_11_22_10","eeg_data_hands_on_training","ok","ok","ok"
"exp_2022_11_22_10","eeg_data_saturn_a","ok","ok","ok"
"exp_2022_11_22_10","eeg_data_saturn_b","ok","ok","ok"
"exp_2022_11_22_10","nirs_data_rest_state","ok","ok","ok"
"exp_2022_11_22_10","nirs_data_finger_tapping","ok","ok","ok"
"exp_2022_11_22_10","nirs_data_affective_task_individual","ok","ok","ok"
"exp_2022_11_22_10","nirs_data_affective_task_team","ok","ok","ok"
"exp_2022_11_22_10","nirs_data_ping_pong_competetive_0","ok","ok","ok"
"exp_2022_11_22_10","nirs_data_ping_pong_competetive_1","ok","ok","ok"
"exp_2022_11_22_10","nirs_data_ping_pong_cooperative_0","ok","ok","ok"
"exp_2022_11_22_10","nirs_data_hands_on_training","ok","ok","ok"
"exp_2022_11_22_10","nirs_data_saturn_a","ok","ok","ok"
"exp_2022_11_22_10","nirs_data_saturn_b","ok","ok","ok"
"exp_2022_11_22_10","pupil_data_rest_state","ok","ok","ok"
"exp_2022_11_22_10","pupil_data_finger_tapping","ok","ok","ok"
"exp_2022_11_22_10","pupil_data_affective_task_individual","ok","ok","ok"
"exp_2022_11_22_10","pupil_data_affective_task_team","ok","ok","ok"
"exp_2022_11_22_10","pupil_data_ping_pong_competetive_0","ok","ok","ok"
"exp_2022_11_22_10","pupil_data_ping_pong_competetive_1","ok","ok","ok"
"exp_2022_11_22_10","pupil_data_ping_pong_cooperative_0","ok","ok","ok"
"exp_2022_11_22_10","pupil_data_hands_on_training","ok","ok","ok"
"exp_2022_11_22_10","pupil_data_saturn_a","ok","ok","ok"
"exp_2022_11_22_10","pupil_data_saturn_b","ok","ok","ok"

"exp_2022_12_02_15","subject_id","00042","00061","99906"
"exp_2022_12_02_15","mask_status","mask_on","mask_on","mask_on"
"exp_2022_12_02_15","eeg_data_rest_state","ok","ok","experimenter_no_cap_on"
"exp_2022_12_02_15","eeg_data_finger_tapping","ok","ok","experimenter_no_cap_on"
"exp_2022_12_02_15","eeg_data_affective_task_individual","ok","ok","experimenter_no_cap_on"
"exp_2022_12_02_15","eeg_data_affective_task_team","ok","ok","experimenter_no_cap_on"
"exp_2022_12_02_15","eeg_data_ping_pong_competetive_0","ok","ok","experimenter_no_cap_on"
"exp_2022_12_02_15","eeg_data_ping_pong_competetive_1","ok","ok","experimenter_no_cap_on"
"exp_2022_12_02_15","eeg_data_ping_pong_cooperative_0","ok","ok","experimenter_no_cap_on"
"exp_2022_12_02_15","eeg_data_hands_on_training","ok","ok","experimenter_no_cap_on"
"exp_2022_12_02_15","eeg_data_saturn_a","ok","ok","experimenter_no_cap_on"
"exp_2022_12_02_15","eeg_data_saturn_b","ok","ok","experimenter_no_cap_on"
"exp_2022_12_02_15","nirs_data_rest_state","ok","ok","experimenter_no_cap_on"
"exp_2022_12_02_15","nirs_data_finger_tapping","ok","ok","experimenter_no_cap_on"
"exp_2022_12_02_15","nirs_data_affective_task_individual","ok","ok","experimenter_no_cap_on"
"exp_2022_12_02_15","nirs_data_affective_task_team","ok","ok","experimenter_no_cap_on"
"exp_2022_12_02_15","nirs_data_ping_pong_competetive_0","ok","ok","experimenter_no_cap_on"
"exp_2022_12_02_15","nirs_data_ping_pong_competetive_1","ok","ok","experimenter_no_cap_on"
"exp_2022_12_02_15","nirs_data_ping_pong_cooperative_0","ok","ok","experimenter_no_cap_on"
"exp_2022_12_02_15","nirs_data_hands_on_training","ok","ok","experimenter_no_cap_on"
"exp_2022_12_02_15","nirs_data_saturn_a","ok","ok","experimenter_no_cap_on"
"exp_2022_12_02_15","nirs_data_saturn_b","ok","ok","experimenter_no_cap_on"
"exp_2022_12_02_15","pupil_data_rest_state","ok","ok","experimenter_no_glasses_on"
"exp_2022_12_02_15","pupil_data_finger_tapping","ok","ok","experimenter_no_glasses_on"
"exp_2022_12_02_15","pupil_data_affective_task_individual","ok","ok","experimenter_no_glasses_on"
"exp_2022_12_02_15","pupil_data_affective_task_team","ok","ok","experimenter_no_glasses_on"
"exp_2022_12_02_15","pupil_data_ping_pong_competetive_0","ok","ok","experimenter_no_glasses_on"
"exp_2022_12_02_15","pupil_data_ping_pong_competetive_1","ok","ok","experimenter_no_glasses_on"
"exp_2022_12_02_15","pupil_data_ping_pong_cooperative_0","ok","ok","experimenter_no_glasses_on"
"exp_2022_12_02_15","pupil_data_hands_on_training","ok","ok","experimenter_no_glasses_on"
"exp_2022_12_02_15","pupil_data_saturn_a","ok","ok","experimenter_no_glasses_on"
"exp_2022_12_02_15","pupil_data_saturn_b","ok","ok","experimenter_no_glasses_on"

"exp_2022_12_05_12","subject_id","00085","00090","99908"
"exp_2022_12_05_12","mask_status","","",""
"exp_2022_12_05_12","eeg_data_rest_state","ok","ok","experimenter_no_cap_on"
"exp_2022_12_05_12","eeg_data_finger_tapping","ok","ok","experimenter_no_cap_on"
"exp_2022_12_05_12","eeg_data_affective_task_individual","ok","ok","experimenter_no_cap_on"
"exp_2022_12_05_12","eeg_data_affective_task_team","ok","ok","experimenter_no_cap_on"
"exp_2022_12_05_12","eeg_data_ping_pong_competetive_0","ok","ok","experimenter_no_cap_on"
"exp_2022_12_05_12","eeg_data_ping_pong_competetive_1","ok","ok","experimenter_no_cap_on"
"exp_2022_12_05_12","eeg_data_ping_pong_cooperative_0","ok","ok","experimenter_no_cap_on"
"exp_2022_12_05_12","eeg_data_hands_on_training","ok","ok","experimenter_no_cap_on"
"exp_2022_12_05_12","eeg_data_saturn_a","ok","ok","experimenter_no_cap_on"
"exp_2022_12_05_12","eeg_data_saturn_b","ok","ok","experimenter_no_cap_on"
"exp_2022_12_05_12","nirs_data_rest_state","ok","ok","experimenter_no_cap_on"
"exp_2022_12_05_12","nirs_data_finger_tapping","ok","ok","experimenter_no_cap_on"
"exp_2022_12_05_12","nirs_data_affective_task_individual","ok","ok","experimenter_no_cap_on"
"exp_2022_12_05_12","nirs_data_affective_task_team","ok","ok","experimenter_no_cap_on"
"exp_2022_12_05_12","nirs_data_ping_pong_competetive_0","ok","ok","experimenter_no_cap_on"
